sample_size,tau,case_id,concept,bias,sample_size_fct
200,-0.027149691755814942,141,Transformation-Induced Bias,1.1484276307195326e-4,N = 200
200,-0.02732358258683154,14,Transformation-Induced Bias,2.0493815021491515e-4,N = 200
200,-0.0312381785221717,212,Transformation-Induced Bias,4.6559057801225795e-4,N = 200
200,-0.030022782393755387,119,Transformation-Induced Bias,0.005087710775069615,N = 200
200,-0.01709516542502698,95,Transformation-Induced Bias,-0.0060143803064559055,N = 200
200,-0.031508043276014974,104,Transformation-Induced Bias,0.002480992827634143,N = 200
200,-0.03148089781348162,133,Transformation-Induced Bias,0.0014227428585671387,N = 200
200,-0.027120012828027562,202,Transformation-Induced Bias,-0.0036406447876195305,N = 200
200,-0.02965202119293242,9,Transformation-Induced Bias,-0.0015657286179082686,N = 200
200,-0.03147151348010019,34,Transformation-Induced Bias,0.0024850883399801377,N = 200
200,-0.03060665082470937,121,Transformation-Induced Bias,0.004597791941259869,N = 200
200,-0.029256375080088215,85,Transformation-Induced Bias,0.0029283690232563657,N = 200
200,-0.022340213997790292,237,Transformation-Induced Bias,-0.0020564686642000826,N = 200
200,-0.021590853640166774,250,Transformation-Induced Bias,0.0028597218101347605,N = 200
200,-0.029059281530377512,153,Transformation-Induced Bias,0.0022917474862569863,N = 200
200,-0.03149993580633398,159,Transformation-Induced Bias,0.0012789413164848856,N = 200
200,-0.02029456376708605,194,Transformation-Induced Bias,0.002148110215810118,N = 200
200,-0.020932938267802292,26,Transformation-Induced Bias,0.0028887289626500015,N = 200
200,-0.029846504210219504,215,Transformation-Induced Bias,0.002698725490879888,N = 200
200,-0.018899438717163486,235,Transformation-Induced Bias,0.0026398963884305786,N = 200
200,-0.02016621128405305,129,Transformation-Induced Bias,0.0028104940319436424,N = 200
200,-0.029557408610318192,64,Transformation-Induced Bias,-0.0015272524126059839,N = 200
200,-0.029366840635986824,160,Transformation-Induced Bias,-0.001068053576015325,N = 200
200,-0.02796792497485634,68,Transformation-Induced Bias,0.003039221983634658,N = 200
200,-0.015558278056582608,28,Transformation-Induced Bias,-0.002274149730398904,N = 200
200,-0.031142616062537543,116,Transformation-Induced Bias,0.001314658160147593,N = 200
200,-0.008175518358387923,197,Transformation-Induced Bias,-0.002388866066313014,N = 200
200,-0.028797424059474164,111,Transformation-Induced Bias,-0.0010095858195205976,N = 200
200,-0.02542171980946273,213,Transformation-Induced Bias,-0.0018119422392540128,N = 200
200,-0.013596315776227996,6,Transformation-Induced Bias,-0.0022876013400244914,N = 200
200,-0.0289147236893067,200,Transformation-Induced Bias,0.0021103253494147677,N = 200
200,-0.030394991877085387,125,Transformation-Induced Bias,6.301744672356085e-4,N = 200
200,-0.024846311747170446,223,Transformation-Induced Bias,0.0020263053343130034,N = 200
200,-0.019391776236491465,168,Transformation-Induced Bias,0.0020667913001715457,N = 200
200,-0.020229144561018653,131,Transformation-Induced Bias,0.0015611640851883463,N = 200
200,-0.031239210355656022,97,Transformation-Induced Bias,0.0015034016040287451,N = 200
200,-0.01965489869705339,113,Transformation-Induced Bias,0.002176571060022177,N = 200
200,-0.0075974594359927705,83,Transformation-Induced Bias,5.931035986200678e-4,N = 200
200,-0.02727833478917363,109,Transformation-Induced Bias,0.002241656436957208,N = 200
200,-0.028754256298665903,7,Transformation-Induced Bias,0.002024999323568845,N = 200
200,-0.030228298611049476,63,Transformation-Induced Bias,0.0026221091823196083,N = 200
200,-0.028174389905823105,233,Transformation-Induced Bias,-5.399604124451257e-4,N = 200
200,-0.022564184941527232,128,Transformation-Induced Bias,-0.00256891432279735,N = 200
200,-0.027493536161532495,206,Transformation-Induced Bias,-0.0014117588469007292,N = 200
200,-0.022564184941527232,211,Transformation-Induced Bias,-0.00256891432279735,N = 200
200,-0.03137296018183766,188,Transformation-Induced Bias,8.226436294145531e-4,N = 200
200,-0.029418851387908007,218,Transformation-Induced Bias,0.0013287128769166705,N = 200
200,-0.018198186244010595,139,Transformation-Induced Bias,0.0014148273351746628,N = 200
200,-0.02796828760620451,82,Transformation-Induced Bias,0.0013221287353087363,N = 200
200,-0.02976239166424699,54,Transformation-Induced Bias,0.0016755960363358767,N = 200
200,-0.026291854965308836,165,Transformation-Induced Bias,0.0013912165555685085,N = 200
200,-0.031249968939851103,199,Transformation-Induced Bias,0.0027340986396780335,N = 200
200,-0.028367533433866554,49,Transformation-Induced Bias,-5.82543236373894e-4,N = 200
200,-0.030092819005291593,173,Transformation-Induced Bias,-5.621367171421005e-4,N = 200
200,-0.031383157187619526,93,Transformation-Induced Bias,2.785623259238812e-4,N = 200
200,-0.022669900456232295,163,Transformation-Induced Bias,-0.002273371904448162,N = 200
200,-0.026503791867226956,244,Transformation-Induced Bias,-0.0015887641944964566,N = 200
200,-0.026559810599117717,243,Transformation-Induced Bias,0.002478269998511768,N = 200
200,-0.029228260632442993,140,Transformation-Induced Bias,9.368286203183945e-4,N = 200
200,-0.012357410747434572,48,Transformation-Induced Bias,-5.118366457456981e-4,N = 200
200,-0.031293741525305396,196,Transformation-Induced Bias,0.0011069735340338144,N = 200
200,-0.028593218906095452,152,Transformation-Induced Bias,8.576595772935118e-4,N = 200
200,-0.015558278056582608,24,Transformation-Induced Bias,-0.002274149730398904,N = 200
200,-0.03128436398297357,110,Transformation-Induced Bias,0.001381327232663515,N = 200
200,-0.03132483529544422,44,Transformation-Induced Bias,0.0011344459089589892,N = 200
400,-0.03145349377056378,73,Transformation-Induced Bias,5.609813183574605e-4,N = 400
400,-0.028056376795957294,207,Transformation-Induced Bias,0.0011172224631588318,N = 400
400,-0.03146132784567629,25,Transformation-Induced Bias,4.191675864284525e-4,N = 400
400,-0.013458299452299038,51,Transformation-Induced Bias,-0.001135363428258861,N = 400
400,-0.031319133850254754,80,Transformation-Induced Bias,0.0015778588402440008,N = 400
400,-0.030800473502088588,136,Transformation-Induced Bias,2.0672368660383522e-4,N = 400
400,-0.02888376950152116,179,Transformation-Induced Bias,-4.62031150583634e-4,N = 400
400,-0.017020548882241804,100,Transformation-Induced Bias,-0.0011581384383732157,N = 400
400,-0.03151417528655892,157,Transformation-Induced Bias,0.0010691474303552162,N = 400
400,-0.020607793743717795,204,Transformation-Induced Bias,-7.960102595822686e-4,N = 400
400,-0.029333577786241127,150,Transformation-Induced Bias,-4.0000943733160127e-4,N = 400
400,-0.023620177830281475,214,Transformation-Induced Bias,-8.1525695017352e-4,N = 400
400,-0.00612871639219037,32,Transformation-Induced Bias,-0.0010781538596686385,N = 400
400,-0.016517355982777815,155,Transformation-Induced Bias,-0.0011999696053597818,N = 400
400,-0.029714674894805726,137,Transformation-Induced Bias,0.0013999124361751582,N = 400
400,-0.02101202433968352,186,Transformation-Induced Bias,-0.0010006344333116299,N = 400
400,-0.02988592314537386,37,Transformation-Induced Bias,-5.056079003468161e-5,N = 400
400,-0.03151507363602574,228,Transformation-Induced Bias,4.387007571640053e-4,N = 400
400,-0.025678526099331078,192,Transformation-Induced Bias,-6.703402202631777e-4,N = 400
400,-0.028056376795957294,162,Transformation-Induced Bias,0.0011172224631588318,N = 400
400,-0.010577182123233442,114,Transformation-Induced Bias,-0.0012610852119056219,N = 400
400,-0.01751855808657443,38,Transformation-Induced Bias,-0.0011546147649720076,N = 400
400,-0.016597247620720124,158,Transformation-Induced Bias,-0.0013265214418527946,N = 400
400,-0.03059639122958091,33,Transformation-Induced Bias,9.500108889334141e-5,N = 400
400,-0.03037751726474036,77,Transformation-Induced Bias,-1.8903965932488137e-4,N = 400
400,-0.030092819005291593,19,Transformation-Induced Bias,-2.4613784716482484e-4,N = 400
400,-0.0277614507720495,249,Transformation-Induced Bias,-5.210620776685583e-4,N = 400
400,-0.02574125894122889,198,Transformation-Induced Bias,0.0012324755894305324,N = 400
400,-0.02572782311306676,55,Transformation-Induced Bias,-7.936543286847127e-4,N = 400
400,-0.017604784072237423,3,Transformation-Induced Bias,-0.001095764017020863,N = 400
400,-0.03087507972290593,13,Transformation-Induced Bias,-6.646940592410638e-5,N = 400
400,-0.023871391308719403,35,Transformation-Induced Bias,-9.654508393523754e-4,N = 400
400,-0.03104989729220431,90,Transformation-Induced Bias,8.672891734087529e-4,N = 400
400,-0.031399946930175116,184,Transformation-Induced Bias,0.0017896193685194295,N = 400
400,-0.027528962766295906,236,Transformation-Induced Bias,-6.81549019949268e-4,N = 400
400,-0.028367533433866554,222,Transformation-Induced Bias,-4.2676863191241574e-4,N = 400
400,-0.025807012733316093,21,Transformation-Induced Bias,-7.475814395341736e-4,N = 400
400,-0.027397145425570923,193,Transformation-Induced Bias,-6.208363713215044e-4,N = 400
400,-0.027726834343668294,201,Transformation-Induced Bias,-5.638181170614896e-4,N = 400
400,-0.03087507972290593,229,Transformation-Induced Bias,-6.646940592410638e-5,N = 400
400,-0.02809965177198226,221,Transformation-Induced Bias,-5.393130701908527e-4,N = 400
400,-0.025260003876095283,185,Transformation-Induced Bias,-2.695764463366765e-4,N = 400
400,-0.03051436548154396,115,Transformation-Induced Bias,1.0568002789526632e-4,N = 400
400,-0.018157973019943263,17,Transformation-Induced Bias,-0.0012242678079913485,N = 400
400,-0.03143861205260412,122,Transformation-Induced Bias,2.243168124292233e-4,N = 400
400,-0.030558108452828248,81,Transformation-Induced Bias,-1.9513073362418393e-4,N = 400
400,-0.009123682500245867,106,Transformation-Induced Bias,-0.0020761971214529225,N = 400
400,-0.031221148993481718,181,Transformation-Induced Bias,5.230816888784559e-4,N = 400
400,-0.0313875281689302,177,Transformation-Induced Bias,7.874562848197916e-4,N = 400
400,-0.030543399086900624,130,Transformation-Induced Bias,2.074529109468981e-4,N = 400
400,-0.030795189591138583,41,Transformation-Induced Bias,1.9769492018632817e-4,N = 400
400,-0.030383359154392442,102,Transformation-Induced Bias,9.430524615705663e-4,N = 400
400,-0.02619538552293227,208,Transformation-Induced Bias,0.001061541996878055,N = 400
400,-0.02899564095298951,231,Transformation-Induced Bias,0.0010839081492477302,N = 400
400,-0.027539112460508164,99,Transformation-Induced Bias,0.0010518031176144638,N = 400
400,-0.03043530620357726,171,Transformation-Induced Bias,-1.582105593669128e-4,N = 400
400,-0.031115972781445733,242,Transformation-Induced Bias,3.618857233687184e-4,N = 400
400,-0.012709795625209575,46,Transformation-Induced Bias,-0.0010027355493966213,N = 400
400,-0.029392871160835332,180,Transformation-Induced Bias,9.042910291937982e-4,N = 400
400,-0.028309011928075,88,Transformation-Induced Bias,-4.6394151144500337e-4,N = 400
400,-0.03075387106600369,117,Transformation-Induced Bias,-7.953147722267184e-5,N = 400
400,-0.018916064559507118,216,Transformation-Induced Bias,-8.970108979166856e-4,N = 400
400,-0.027301811731148207,227,Transformation-Induced Bias,-5.533571203635915e-4,N = 400
400,-0.031024414073342,167,Transformation-Induced Bias,5.709137146918397e-6,N = 400
400,-0.027504070537734404,30,Transformation-Induced Bias,-4.464512639843661e-4,N = 400
400,-0.01900187058246683,182,Transformation-Induced Bias,-9.675344422498018e-4,N = 400
400,-0.016597247620720124,183,Transformation-Induced Bias,-0.0013265214418527946,N = 400
400,-0.02877114283986648,75,Transformation-Induced Bias,-3.830618608585065e-4,N = 400
400,-0.03144544389892501,47,Transformation-Induced Bias,4.610525879332264e-4,N = 400
400,-0.02946978194379979,123,Transformation-Induced Bias,-3.52742924639278e-4,N = 400
400,-0.030639535982526223,108,Transformation-Induced Bias,-1.2920285985767305e-4,N = 400
400,-0.029052801330109013,101,Transformation-Induced Bias,9.918708050312905e-4,N = 400
400,-0.03147274970437397,178,Transformation-Induced Bias,2.159473534845066e-4,N = 400
400,-0.023969722503763502,161,Transformation-Induced Bias,-7.623676195522809e-4,N = 400
400,-0.03128436398297357,61,Transformation-Induced Bias,7.344125561691214e-4,N = 400
400,-0.02307904038374431,84,Transformation-Induced Bias,-9.468393841589005e-4,N = 400
400,-0.03150939770172295,138,Transformation-Induced Bias,3.454088814757589e-4,N = 400
400,-0.010638866487918008,79,Transformation-Induced Bias,-0.0013223476849109194,N = 400
400,-0.031383157187619526,230,Transformation-Induced Bias,1.404600402738973e-4,N = 400
400,-0.019989707485340125,20,Transformation-Induced Bias,-0.0011526552268157977,N = 400
400,-0.03150782608932229,62,Transformation-Induced Bias,3.7646340822597435e-4,N = 400
400,-0.025984533531809628,246,Transformation-Induced Bias,-8.182271250167968e-4,N = 400
400,-0.03028122995108451,89,Transformation-Induced Bias,-7.787192018628847e-5,N = 400
400,-0.029217444001055692,247,Transformation-Induced Bias,0.0010694156713757508,N = 400
400,-0.030895749235028358,164,Transformation-Induced Bias,7.262593616832319e-4,N = 400
400,-0.018629682442086848,151,Transformation-Induced Bias,-0.0011267796767244764,N = 400
400,-0.012844482724704176,58,Transformation-Induced Bias,-0.0011067377239355764,N = 400
400,-0.02701162791788536,225,Transformation-Induced Bias,-5.397466732645316e-4,N = 400
400,-0.03146132784567629,149,Transformation-Induced Bias,4.191675864284525e-4,N = 400
400,-0.0315161774746871,70,Transformation-Induced Bias,4.2556549997178894e-4,N = 400
400,-0.03147709220377415,144,Transformation-Induced Bias,5.121156466439611e-4,N = 400
400,-0.028647307010803424,241,Transformation-Induced Bias,-1.1315797798628138e-4,N = 400
400,-0.024651982430367314,53,Transformation-Induced Bias,0.0010490319254510064,N = 400
400,-0.024962579587016198,57,Transformation-Induced Bias,-6.036415367504204e-4,N = 400
400,-0.030508025664256255,91,Transformation-Induced Bias,1.2565738317268232e-4,N = 400
400,-0.025405499365949602,5,Transformation-Induced Bias,-3.818221589323434e-4,N = 400
400,-0.02681208542724023,217,Transformation-Induced Bias,1.5171432789469821e-4,N = 400
400,-0.02902875460469856,69,Transformation-Induced Bias,-5.540855037249742e-5,N = 400
400,-0.03086171500823126,219,Transformation-Induced Bias,8.864766292597109e-4,N = 400
400,-0.03134054784221696,43,Transformation-Induced Bias,6.416170343100519e-4,N = 400
400,-0.02625689166465517,187,Transformation-Induced Bias,-6.291943632144685e-4,N = 400
400,-0.01833009736833502,210,Transformation-Induced Bias,-9.124357198768071e-4,N = 400
400,-0.030773040826604703,105,Transformation-Induced Bias,-4.851875439064457e-5,N = 400
400,-0.017501943855314672,18,Transformation-Induced Bias,-0.0012331486012189356,N = 400
400,-0.011703477251831629,8,Transformation-Induced Bias,-0.0010099663838151422,N = 400
400,-0.029392871160835332,239,Transformation-Induced Bias,9.042910291937982e-4,N = 400
400,-0.027270082353311298,127,Transformation-Induced Bias,-4.425850324486294e-4,N = 400
400,-0.03113052857029991,72,Transformation-Induced Bias,7.600655951967156e-4,N = 400
400,-0.02994581073136693,175,Transformation-Induced Bias,-1.920844622196466e-4,N = 400
400,-0.017221080487308638,135,Transformation-Induced Bias,-9.38442823256086e-4,N = 400
400,-0.027323844836843247,96,Transformation-Induced Bias,-6.534915094408879e-4,N = 400
400,-0.02274746716217735,205,Transformation-Induced Bias,-0.0011763667801038304,N = 400
400,-0.025862535576093193,132,Transformation-Induced Bias,-8.58509620794607e-4,N = 400
400,-0.025979320755808943,86,Transformation-Induced Bias,0.0015068842214006756,N = 400
400,-0.012830192244677296,22,Transformation-Induced Bias,-0.0015819364378563804,N = 400
400,-0.030850353968956634,60,Transformation-Induced Bias,0.0026731835339449846,N = 400
400,-0.02622867928205752,203,Transformation-Induced Bias,0.0011905695207562114,N = 400
400,-0.031044316412504547,195,Transformation-Induced Bias,0.001377005767077298,N = 400
400,-0.018204750825850047,15,Transformation-Induced Bias,-9.838376538139314e-4,N = 400
400,-0.016601443601401478,50,Transformation-Induced Bias,-0.001575765252275596,N = 400
400,-0.022673945105427196,166,Transformation-Induced Bias,-0.0011403142243472247,N = 400
400,-0.027231766100114796,107,Transformation-Induced Bias,-6.106667085711698e-4,N = 400
400,-0.013619019942026078,169,Transformation-Induced Bias,-0.0017256675407268576,N = 400
400,-0.01981480493149934,67,Transformation-Induced Bias,-0.0013074335326535534,N = 400
400,-0.025037626325091544,112,Transformation-Induced Bias,-8.205286148051105e-4,N = 400
400,-0.03090693507368425,174,Transformation-Induced Bias,8.497628385789185e-4,N = 400
400,-0.00824155912023583,98,Transformation-Induced Bias,-0.0018041638848939074,N = 400
400,-0.028619271288683523,2,Transformation-Induced Bias,0.0016137099001628137,N = 400
400,-0.03019035270575582,226,Transformation-Induced Bias,0.0017913156269484636,N = 400
400,-0.031249330882154314,209,Transformation-Induced Bias,7.540056635029074e-4,N = 400
400,-0.02747582096134482,31,Transformation-Induced Bias,0.0016430372842121087,N = 400
400,-0.031289529228101465,154,Transformation-Induced Bias,0.0012894279182475016,N = 400
400,-0.02254019951109354,74,Transformation-Induced Bias,-7.811841088804714e-4,N = 400
400,-0.012366891377846523,148,Transformation-Induced Bias,0.0015011332524666344,N = 400
400,-0.02947699903445833,172,Transformation-Induced Bias,0.0016896193311272227,N = 400
400,-0.01858520556888521,56,Transformation-Induced Bias,0.0020505812807329604,N = 400
400,-0.03127673000923292,190,Transformation-Induced Bias,0.0010217597130256703,N = 400
400,-0.006635367827950267,191,Transformation-Induced Bias,7.412923115735761e-4,N = 400
400,-0.03134504426659879,76,Transformation-Induced Bias,3.353396004882672e-4,N = 400
400,-0.031458011982348544,10,Transformation-Induced Bias,0.0010576440338347093,N = 400
400,-0.03132483529544422,71,Transformation-Induced Bias,5.479950174670165e-4,N = 400
400,-0.023871391308719403,189,Transformation-Induced Bias,-9.654508393523754e-4,N = 400
400,-0.031359330716531963,12,Transformation-Induced Bias,1.2694515449468424e-4,N = 400
400,-0.03089645203887409,45,Transformation-Induced Bias,0.00241042899372422,N = 400
400,-0.03022581647046363,103,Transformation-Induced Bias,0.0014951015234070213,N = 400
400,-0.02559372070210364,238,Transformation-Induced Bias,0.002143042229019426,N = 400
400,-0.011853805417661789,66,Transformation-Induced Bias,-6.69737990354238e-4,N = 400
400,-0.02741372104478279,146,Transformation-Induced Bias,1.7229017969718624e-4,N = 400
400,-0.006787847388427304,245,Transformation-Induced Bias,-0.001044522308100402,N = 400
400,-0.008595820051142566,92,Transformation-Induced Bias,-7.808042285234948e-4,N = 400
400,-0.030723639808866055,118,Transformation-Induced Bias,0.0022645753050695022,N = 400
400,-0.0301516379810709,234,Transformation-Induced Bias,3.777310770776837e-4,N = 400
400,-0.02425799869874168,126,Transformation-Induced Bias,-9.489219166873564e-5,N = 400
400,-0.022734578506968917,52,Transformation-Induced Bias,0.0013040694733809435,N = 400
400,-0.016730990091288644,240,Transformation-Induced Bias,0.0010003576196158347,N = 400
400,-0.030365837105821414,4,Transformation-Induced Bias,0.0012971217796557619,N = 400
400,-0.030916780040382175,36,Transformation-Induced Bias,0.0011428955435785135,N = 400
400,-0.019755849663640745,220,Transformation-Induced Bias,-0.0014172157090719013,N = 400
400,-0.027767754564243075,65,Transformation-Induced Bias,-6.629439841031488e-4,N = 400
400,-0.017173708333498183,224,Transformation-Induced Bias,-0.001783034012959435,N = 400
400,-0.031516690287379134,40,Transformation-Induced Bias,4.0553025086889627e-4,N = 400
400,-0.017285446670633586,142,Transformation-Induced Bias,-1.5820398541264644e-4,N = 400
400,-0.023869911712879555,170,Transformation-Induced Bias,0.0011212865443264372,N = 400
400,-0.004486952172463532,120,Transformation-Induced Bias,-3.7646075376589205e-6,N = 400
400,-0.029815001725951806,143,Transformation-Induced Bias,-4.3773059783973334e-5,N = 400
400,-0.01905143120501407,248,Transformation-Induced Bias,0.0010592661492789465,N = 400
400,-0.02520646687227679,78,Transformation-Induced Bias,0.001122949428861486,N = 400
400,-0.03139544687839346,124,Transformation-Induced Bias,4.858635478551393e-4,N = 400
400,-0.031394773593334147,232,Transformation-Induced Bias,2.366038104039056e-4,N = 400
400,-0.02989520491907055,156,Transformation-Induced Bias,0.0022549490324676492,N = 400
400,-0.0312009530750737,59,Transformation-Induced Bias,7.826154276987657e-4,N = 400
400,-0.023350418970568665,87,Transformation-Induced Bias,0.0011274966674978994,N = 400
400,-0.028952532782769658,147,Transformation-Induced Bias,0.0011589042312430547,N = 400
400,-0.02233265105490667,176,Transformation-Induced Bias,0.0011106772507152585,N = 400
400,-0.02223452380189228,16,Transformation-Induced Bias,-1.1832257080270081e-5,N = 400
400,-0.031515564981693445,134,Transformation-Induced Bias,6.686297571068256e-4,N = 400
400,-0.03148313750111842,39,Transformation-Induced Bias,0.0014308914916497037,N = 400
400,-0.027710441942093822,23,Transformation-Induced Bias,-6.784635505899007e-4,N = 400
400,-0.02119160828859401,11,Transformation-Induced Bias,0.002194931064638656,N = 400
400,-0.026841998046897908,27,Transformation-Induced Bias,0.0020532913198012606,N = 400
400,-0.02539271868889237,145,Transformation-Induced Bias,-1.0322009177572006e-4,N = 400
400,-0.03023961285047372,42,Transformation-Induced Bias,3.097087635342416e-4,N = 400
400,-0.02107310400938389,94,Transformation-Induced Bias,-4.282973294418464e-4,N = 400
400,-0.030554495330591847,1,Transformation-Induced Bias,3.0914061148511196e-4,N = 400
400,-0.021713247123853696,29,Transformation-Induced Bias,-3.8877045808019886e-4,N = 400
400,-0.027149691755814942,141,Transformation-Induced Bias,2.557463453876918e-5,N = 400
400,-0.02732358258683154,14,Transformation-Induced Bias,3.2848942111161905e-5,N = 400
400,-0.0312381785221717,212,Transformation-Induced Bias,2.134569543839268e-4,N = 400
400,-0.030022782393755387,119,Transformation-Induced Bias,0.002452730052146322,N = 400
400,-0.01709516542502698,95,Transformation-Induced Bias,-0.003208554603236293,N = 400
400,-0.031508043276014974,104,Transformation-Induced Bias,0.0011355338010061652,N = 400
400,-0.03148089781348162,133,Transformation-Induced Bias,6.972911128289017e-4,N = 400
400,-0.027120012828027562,202,Transformation-Induced Bias,-0.001846085025387939,N = 400
400,-0.02965202119293242,9,Transformation-Induced Bias,-8.146619802642252e-4,N = 400
400,-0.03147151348010019,34,Transformation-Induced Bias,0.0014312146237618825,N = 400
400,-0.03060665082470937,121,Transformation-Induced Bias,0.002747353238163667,N = 400
400,-0.029256375080088215,85,Transformation-Induced Bias,0.0015346706805656578,N = 400
400,-0.022340213997790292,237,Transformation-Induced Bias,-0.0012283348597055994,N = 400
400,-0.021590853640166774,250,Transformation-Induced Bias,0.001171149947183113,N = 400
400,-0.029059281530377512,153,Transformation-Induced Bias,0.0012037526610702912,N = 400
400,-0.03149993580633398,159,Transformation-Induced Bias,5.939956404729801e-4,N = 400
400,-0.02029456376708605,194,Transformation-Induced Bias,9.131037671072477e-4,N = 400
400,-0.020932938267802292,26,Transformation-Induced Bias,0.0012714312190142858,N = 400
400,-0.029846504210219504,215,Transformation-Induced Bias,0.0011889128114699783,N = 400
400,-0.018899438717163486,235,Transformation-Induced Bias,0.0011192404544454401,N = 400
400,-0.02016621128405305,129,Transformation-Induced Bias,0.0012289798675396146,N = 400
400,-0.029557408610318192,64,Transformation-Induced Bias,-7.574914894862284e-4,N = 400
400,-0.029366840635986824,160,Transformation-Induced Bias,-3.3683543111211883e-4,N = 400
400,-0.02796792497485634,68,Transformation-Induced Bias,0.0015190763614423043,N = 400
400,-0.015558278056582608,28,Transformation-Induced Bias,-0.001190420062161239,N = 400
400,-0.031142616062537543,116,Transformation-Induced Bias,6.366712380373521e-4,N = 400
400,-0.008175518358387923,197,Transformation-Induced Bias,-0.001223413631420936,N = 400
400,-0.028797424059474164,111,Transformation-Induced Bias,-4.5016434523558607e-4,N = 400
400,-0.02542171980946273,213,Transformation-Induced Bias,-8.23106717917476e-4,N = 400
400,-0.013596315776227996,6,Transformation-Induced Bias,-0.0012354195786383523,N = 400
400,-0.0289147236893067,200,Transformation-Induced Bias,0.0010179869085146336,N = 400
400,-0.030394991877085387,125,Transformation-Induced Bias,3.829986138767019e-4,N = 400
400,-0.024846311747170446,223,Transformation-Induced Bias,8.682656996002354e-4,N = 400
400,-0.019391776236491465,168,Transformation-Induced Bias,7.573570260230762e-4,N = 400
400,-0.020229144561018653,131,Transformation-Induced Bias,5.536715597777506e-4,N = 400
400,-0.031239210355656022,97,Transformation-Induced Bias,6.666558534344294e-4,N = 400
400,-0.01965489869705339,113,Transformation-Induced Bias,9.531526340725294e-4,N = 400
400,-0.0075974594359927705,83,Transformation-Induced Bias,0.00025645498763540633,N = 400
400,-0.02727833478917363,109,Transformation-Induced Bias,0.001131759106880164,N = 400
400,-0.028754256298665903,7,Transformation-Induced Bias,9.582602955307169e-4,N = 400
400,-0.030228298611049476,63,Transformation-Induced Bias,0.0013503889576758805,N = 400
400,-0.028174389905823105,233,Transformation-Induced Bias,-2.368958677125832e-4,N = 400
400,-0.022564184941527232,128,Transformation-Induced Bias,-0.0013582983916632652,N = 400
400,-0.027493536161532495,206,Transformation-Induced Bias,-7.122613640788006e-4,N = 400
400,-0.022564184941527232,211,Transformation-Induced Bias,-0.0013582983916632652,N = 400
400,-0.03137296018183766,188,Transformation-Induced Bias,3.9159791474858985e-4,N = 400
400,-0.029418851387908007,218,Transformation-Induced Bias,7.486638474613165e-4,N = 400
400,-0.018198186244010595,139,Transformation-Induced Bias,5.321779362661289e-4,N = 400
400,-0.02796828760620451,82,Transformation-Induced Bias,5.35537096082183e-4,N = 400
400,-0.02976239166424699,54,Transformation-Induced Bias,9.529536240655626e-4,N = 400
400,-0.026291854965308836,165,Transformation-Induced Bias,5.666917848684491e-4,N = 400
400,-0.031249968939851103,199,Transformation-Induced Bias,0.0014300325847599188,N = 400
400,-0.028367533433866554,49,Transformation-Induced Bias,-4.2676863191241574e-4,N = 400
400,-0.030092819005291593,173,Transformation-Induced Bias,-2.4613784716482484e-4,N = 400
400,-0.031383157187619526,93,Transformation-Induced Bias,1.404600402738973e-4,N = 400
400,-0.022669900456232295,163,Transformation-Induced Bias,-0.0010727624883560237,N = 400
400,-0.026503791867226956,244,Transformation-Induced Bias,-7.762437292235212e-4,N = 400
400,-0.026559810599117717,243,Transformation-Induced Bias,0.0011452186576742726,N = 400
400,-0.029228260632442993,140,Transformation-Induced Bias,4.4642325972980845e-4,N = 400
400,-0.012357410747434572,48,Transformation-Induced Bias,-4.3985970209408157e-4,N = 400
400,-0.031293741525305396,196,Transformation-Induced Bias,4.953198310029064e-4,N = 400
400,-0.028593218906095452,152,Transformation-Induced Bias,3.411426948372667e-4,N = 400
400,-0.015558278056582608,24,Transformation-Induced Bias,-0.001190420062161239,N = 400
400,-0.03128436398297357,110,Transformation-Induced Bias,7.344125561691214e-4,N = 400
400,-0.03132483529544422,44,Transformation-Induced Bias,5.479950174670165e-4,N = 400
800,-0.03145349377056378,73,Transformation-Induced Bias,2.6190762452631827e-4,N = 800
800,-0.028056376795957294,207,Transformation-Induced Bias,5.412618440480965e-4,N = 800
800,-0.03146132784567629,25,Transformation-Induced Bias,1.9945766360919548e-4,N = 800
800,-0.013458299452299038,51,Transformation-Induced Bias,-6.00578802777637e-4,N = 800
800,-0.031319133850254754,80,Transformation-Induced Bias,7.970078351079261e-4,N = 800
800,-0.030800473502088588,136,Transformation-Induced Bias,5.072745848145113e-5,N = 800
800,-0.02888376950152116,179,Transformation-Induced Bias,-2.3692174144004582e-4,N = 800
800,-0.017020548882241804,100,Transformation-Induced Bias,-5.706719456038678e-4,N = 800
800,-0.03151417528655892,157,Transformation-Induced Bias,5.100637686324266e-4,N = 800
800,-0.020607793743717795,204,Transformation-Induced Bias,-4.0023538062924566e-4,N = 800
800,-0.029333577786241127,150,Transformation-Induced Bias,-2.053401406633057e-4,N = 800
800,-0.023620177830281475,214,Transformation-Induced Bias,-4.0474970415165304e-4,N = 800
800,-0.00612871639219037,32,Transformation-Induced Bias,-5.595325085307624e-4,N = 800
800,-0.016517355982777815,155,Transformation-Induced Bias,-5.739634825165027e-4,N = 800
800,-0.029714674894805726,137,Transformation-Induced Bias,8.264345688841143e-4,N = 800
800,-0.02101202433968352,186,Transformation-Induced Bias,-5.170846685808306e-4,N = 800
800,-0.02988592314537386,37,Transformation-Induced Bias,-1.4421772873376981e-5,N = 800
